name,tune_id,tunebooks
Hughie Travers',https://thesession.org/tunes/3996,79
93 Not Out,https://thesession.org/tunes/4239,79
"Sheep Under The Snow, The",https://thesession.org/tunes/4872,79
Swans Among The Rushes,https://thesession.org/tunes/5451,79
An Ugly Customer,https://thesession.org/tunes/5480,79
Aly's,https://thesession.org/tunes/5983,79
Christchurch Cathedral,https://thesession.org/tunes/6249,79
Robertson's,https://thesession.org/tunes/6530,79
"Goat Island Ceilidh Band, The",https://thesession.org/tunes/8931,79
Le Printemps,https://thesession.org/tunes/9193,79
Homeward Bound,https://thesession.org/tunes/9945,79
Cluck Old Hen,https://thesession.org/tunes/10006,79
Dave Collins',https://thesession.org/tunes/354,78
"Mouseskin Shoe, The",https://thesession.org/tunes/813,78
Rattlin' Roarin' Willie,https://thesession.org/tunes/1757,78
Paddy Fahey's,https://thesession.org/tunes/2566,78
Waterford,https://thesession.org/tunes/2603,78
Leslie's,https://thesession.org/tunes/2897,78
"Hairy Chested Frog, The",https://thesession.org/tunes/3051,78
"Didda, The",https://thesession.org/tunes/3783,78
John McGrath's,https://thesession.org/tunes/3924,78
A Man's A Man,https://thesession.org/tunes/4145,78
Charlie Mulvihill's,https://thesession.org/tunes/4171,78
Ton Double Gavotte,https://thesession.org/tunes/4344,78
Earl Gray,https://thesession.org/tunes/4678,78
Larry Redican's Bow,https://thesession.org/tunes/4707,78
Seamus Cooley's,https://thesession.org/tunes/5202,78
Anlon McKinney,https://thesession.org/tunes/5799,78
Cnoc Na gClarac,https://thesession.org/tunes/5862,78
Cuckold Come Out Of The Amrey,https://thesession.org/tunes/7116,78
"Auld Fiddler, The",https://thesession.org/tunes/7392,78
West Mabou,https://thesession.org/tunes/7980,78
Paddy Cronin's,https://thesession.org/tunes/8362,78
Laura's,https://thesession.org/tunes/9233,78
McDonagh's,https://thesession.org/tunes/214,77
"Ballyoran, The",https://thesession.org/tunes/436,77
Eleanor Neary's,https://thesession.org/tunes/742,77
Woodland Flowers,https://thesession.org/tunes/1603,77
Eamon Coyne's,https://thesession.org/tunes/1952,77
Con Cassidy's Highland,https://thesession.org/tunes/2093,77
Tír Rafartaigh,https://thesession.org/tunes/2143,77
Tomorrow Morning,https://thesession.org/tunes/2233,77
"Almost, The",https://thesession.org/tunes/2408,77
O'Mahony's,https://thesession.org/tunes/2488,77
Hughie's Cap,https://thesession.org/tunes/2850,77
Knocknamoe,https://thesession.org/tunes/2943,77
Sandy Cameron,https://thesession.org/tunes/3109,77
Farewell To Leitrim,https://thesession.org/tunes/3211,77
John Leary's,https://thesession.org/tunes/3735,77
"Tartar Frigate, The",https://thesession.org/tunes/3839,77
Dwyer's,https://thesession.org/tunes/4182,77
Old Man And The Old Woman,https://thesession.org/tunes/4382,77
"Greenland Man's Tune, The",https://thesession.org/tunes/4680,77
Farewell To The Creeks,https://thesession.org/tunes/4795,77
"Raven's Wing, The",https://thesession.org/tunes/6329,77
"Clumsy Lover, The",https://thesession.org/tunes/6632,77
"Swan LK243, The",https://thesession.org/tunes/10223,77
Lament Of The First Generation,https://thesession.org/tunes/10957,77
"Wave-Sweeper, The",https://thesession.org/tunes/11203,77
Paris Nights,https://thesession.org/tunes/11620,77
Blackberry Festival Footrace,https://thesession.org/tunes/13910,77
"Banks Of Spey, The",https://thesession.org/tunes/14498,77
Elsie Marley,https://thesession.org/tunes/1186,76
"Abbeyleix, The",https://thesession.org/tunes/1288,76
Up To Your Knees In Sand,https://thesession.org/tunes/2659,76
Enrico,https://thesession.org/tunes/2690,76
Above And Beyond,https://thesession.org/tunes/3137,76
Andrew Carr,https://thesession.org/tunes/3244,76
Billy McCormack's,https://thesession.org/tunes/4591,76
"East Neuk O' Fife, The",https://thesession.org/tunes/4905,76
"Cloonagroe, The",https://thesession.org/tunes/5408,76
"Hop, The",https://thesession.org/tunes/5748,76
Pint Of Reference,https://thesession.org/tunes/5956,76
Pibroch Of Donald Dhu,https://thesession.org/tunes/6009,76
"Starry Nights Of Shetland, The",https://thesession.org/tunes/7357,76
"Honesty Bar, The",https://thesession.org/tunes/7767,76
Cill Cais,https://thesession.org/tunes/7924,76
Forde's,https://thesession.org/tunes/8541,76
Washington Square Park,https://thesession.org/tunes/8915,76
"Ronan Boys, The",https://thesession.org/tunes/9210,76
James Kelly's,https://thesession.org/tunes/10457,76
Baltimore Beginners,https://thesession.org/tunes/10701,76
Under The Influence,https://thesession.org/tunes/10853,76
Marcos Llope,https://thesession.org/tunes/11407,76
Repeal The Union,https://thesession.org/tunes/11446,76
"Quaker's Wife, The",https://thesession.org/tunes/12270,76
"Wild Swans At Coole, The",https://thesession.org/tunes/295,75
Sergeant Cahill,https://thesession.org/tunes/1614,75
"Humours Of Castlecomer, The",https://thesession.org/tunes/1618,75
"Barnacle, The",https://thesession.org/tunes/1908,75
"New Century, The",https://thesession.org/tunes/2001,75
Mick Duggan's,https://thesession.org/tunes/2560,75
Rosc Catha Na Mumhan,https://thesession.org/tunes/2569,75
Music On The Wind,https://thesession.org/tunes/2654,75
Thady Casey's Fancy,https://thesession.org/tunes/2663,75
Mulqueeney's,https://thesession.org/tunes/2771,75
James O'Byrne's,https://thesession.org/tunes/2845,75
Walking On The Moon,https://thesession.org/tunes/3818,75
"Lass That Made The Bed For Me, The",https://thesession.org/tunes/4034,75
Bay Of Fundy,https://thesession.org/tunes/4537,75
Pauline Conneely's,https://thesession.org/tunes/4891,75
"Sanctuary, The",https://thesession.org/tunes/5374,75
Sir Sidney Smith's,https://thesession.org/tunes/5732,75
New Hands,https://thesession.org/tunes/6093,75
Cailin Na Gruige Donna,https://thesession.org/tunes/6786,75
Da Day Dawn,https://thesession.org/tunes/7245,75
"Lads Of Dunse, The",https://thesession.org/tunes/8256,75
Three Around Three,https://thesession.org/tunes/9030,75
"Old Stage, The",https://thesession.org/tunes/9835,75
"Zakynthos, The",https://thesession.org/tunes/10446,75
"Abbess, The",https://thesession.org/tunes/12492,75
Schottishe Kerlou,https://thesession.org/tunes/13807,75
Darby The Driver,https://thesession.org/tunes/127,74
Gerry Commane's,https://thesession.org/tunes/364,74
"Sport Of The Chase, The",https://thesession.org/tunes/854,74
Lacey's,https://thesession.org/tunes/919,74
"Brolum, The",https://thesession.org/tunes/1814,74
Tana,https://thesession.org/tunes/1859,74
Over The Bog Road,https://thesession.org/tunes/2026,74
Cros An Lomanaigh,https://thesession.org/tunes/2099,74
"Rooms Of Dooagh, The",https://thesession.org/tunes/2277,74
Set Américain,https://thesession.org/tunes/2839,74
"Low Highland, The",https://thesession.org/tunes/3012,74
"Dance Of The Honeybees, The",https://thesession.org/tunes/3271,74
Hurlock's,https://thesession.org/tunes/3414,74
"Sound Of Mull, The",https://thesession.org/tunes/3922,74
"Happy Aunt, The",https://thesession.org/tunes/4354,74
Devlin's,https://thesession.org/tunes/4450,74
"Few Bob, The",https://thesession.org/tunes/4734,74
Tom McElvogue's,https://thesession.org/tunes/5757,74
"Haughs Of Cromdale, The",https://thesession.org/tunes/6031,74
"Limerick Rake, The",https://thesession.org/tunes/6643,74
"Castle Of Dromore, The",https://thesession.org/tunes/7327,74
Skye Barbecue,https://thesession.org/tunes/7904,74
Greensleeves,https://thesession.org/tunes/7959,74
Buttermilk Mary,https://thesession.org/tunes/8008,74
"Real Mackay Wedding, The",https://thesession.org/tunes/8822,74
Annam Cara,https://thesession.org/tunes/10430,74
Wooden Whale,https://thesession.org/tunes/10495,74
Toria's 50th,https://thesession.org/tunes/19076,74
Sandy MacIntyre's Trip To Boston,https://thesession.org/tunes/375,73
"Key Of The Convent, The",https://thesession.org/tunes/1707,73
Athol Brose,https://thesession.org/tunes/1919,73
"Orange And Blue, The",https://thesession.org/tunes/2091,73
John Kelly's,https://thesession.org/tunes/2130,73
"Presbyterian, The",https://thesession.org/tunes/2208,73
"Second Star, The",https://thesession.org/tunes/2222,73
Waltz From Orsa,https://thesession.org/tunes/2325,73
4 Minutes 33 Seconds,https://thesession.org/tunes/2399,73
An Grianán,https://thesession.org/tunes/2554,73
Tarantella,https://thesession.org/tunes/2721,73
"Aughamore, The",https://thesession.org/tunes/2964,73
"Favourite Dram, The",https://thesession.org/tunes/3020,73
Loch Ruan,https://thesession.org/tunes/3657,73
"Old Road To Garry, The",https://thesession.org/tunes/3671,73
By Golly,https://thesession.org/tunes/4714,73
"Banks Of Inverness, The",https://thesession.org/tunes/5119,73
Delaney's,https://thesession.org/tunes/5503,73
O'Callaghan's,https://thesession.org/tunes/5877,73
Mrs Martha Knowles,https://thesession.org/tunes/6133,73
Cam Ye O'er Frae France,https://thesession.org/tunes/8145,73
Wired To The Moon,https://thesession.org/tunes/8394,73
Páidín Ó Raifeartaigh,https://thesession.org/tunes/8983,73
"Burning Snowball, The",https://thesession.org/tunes/9456,73
Magh Seóla,https://thesession.org/tunes/9691,73
Sophie's Dancing Feet,https://thesession.org/tunes/10878,73
Pierre's Right Arm,https://thesession.org/tunes/1079,72
"Laughing Wolf, The",https://thesession.org/tunes/1982,72
"Hermit From Killarney, The",https://thesession.org/tunes/2030,72
"Boys Of Belfast, The",https://thesession.org/tunes/2098,72
Miss Sarah McFadyen,https://thesession.org/tunes/2357,72
Horse With A Heart,https://thesession.org/tunes/2474,72
Colonel Thornton,https://thesession.org/tunes/2492,72
Paddy Taylor's,https://thesession.org/tunes/2545,72
"Spindle Shank, The",https://thesession.org/tunes/2655,72
Mary O' The Wisp,https://thesession.org/tunes/2750,72
I'm Ready Now!,https://thesession.org/tunes/3050,72
Kerry Mills',https://thesession.org/tunes/3180,72
Father Dollard's,https://thesession.org/tunes/3508,72
"Four-Leafed Shamrock, The",https://thesession.org/tunes/3687,72
"Highlandman Who Kissed His Granny, The",https://thesession.org/tunes/4314,72
Bennachie Sunrise,https://thesession.org/tunes/4544,72
Seán Coughlin's,https://thesession.org/tunes/4639,72
April,https://thesession.org/tunes/5719,72
Mrs. Campbell Of Shinness,https://thesession.org/tunes/6724,72
An Buachaill Dreoite,https://thesession.org/tunes/7929,72
"Surround, The",https://thesession.org/tunes/8034,72
Jerry's Pipe,https://thesession.org/tunes/8080,72
Crossing To Ireland,https://thesession.org/tunes/9537,72
"Spotted Pony, The",https://thesession.org/tunes/9927,72
"West Clare Railway, The",https://thesession.org/tunes/10091,72
Inspector Donald Campbell Of Ness,https://thesession.org/tunes/10633,72
Buachaill ón Éirne,https://thesession.org/tunes/13602,72
"Boys Of Coomanore, The",https://thesession.org/tunes/863,71
"Flavor Of The Month, The",https://thesession.org/tunes/1034,71
Jimmy O'Reilly's,https://thesession.org/tunes/1406,71
Mrs. Crowley's,https://thesession.org/tunes/1833,71
La Reel Des Acadiens,https://thesession.org/tunes/2128,71
Berehaven,https://thesession.org/tunes/2244,71
"Flanagan Brother's, The",https://thesession.org/tunes/2312,71
Pat The Budgie,https://thesession.org/tunes/2952,71
"Short Grass, The",https://thesession.org/tunes/3058,71
Because He Was A Bonny Lad,https://thesession.org/tunes/3748,71
Brafferton Village,https://thesession.org/tunes/3987,71
Bonnie Anne,https://thesession.org/tunes/4316,71
"Angry Peeler, The",https://thesession.org/tunes/4899,71
"Rambling Sailor, The",https://thesession.org/tunes/4970,71
"Clergy's Lamentation, The",https://thesession.org/tunes/5562,71
"Pullet, The",https://thesession.org/tunes/6741,71
Baby Broon,https://thesession.org/tunes/11326,71
"Dancing Dog, The",https://thesession.org/tunes/22,70
Lord Seaforth,https://thesession.org/tunes/1650,70
Kohler's,https://thesession.org/tunes/1882,70
"Happy Man, The",https://thesession.org/tunes/2122,70
Mary Young And Fair,https://thesession.org/tunes/2817,70
Frank Gilruth,https://thesession.org/tunes/2871,70
"Gosson That Bate His Father, The",https://thesession.org/tunes/3501,70
"Blue-Eyed Rascal, The",https://thesession.org/tunes/3541,70
Shepherd's Hey,https://thesession.org/tunes/3573,70
A Thousand Farewells,https://thesession.org/tunes/3739,70
"Pub With No Beer, The",https://thesession.org/tunes/3838,70
"Trip To Ballyshannon, The",https://thesession.org/tunes/3970,70
"Four Six, The",https://thesession.org/tunes/4964,70
"Long Acre, The",https://thesession.org/tunes/5424,70
"Monday Morning, The",https://thesession.org/tunes/5698,70
"House Of Little Lights, The",https://thesession.org/tunes/7184,70
Bygone Days,https://thesession.org/tunes/7557,70
"Hills Of Ireland, The",https://thesession.org/tunes/7614,70
Simple Gifts,https://thesession.org/tunes/8033,70
"Wayfaring Stranger, The",https://thesession.org/tunes/8514,70
Bombay Dog,https://thesession.org/tunes/8571,70
"Fairy, The",https://thesession.org/tunes/8583,70
Ghoid Iad Mo Bhean Uam An Reir,https://thesession.org/tunes/9620,70
Childgrove,https://thesession.org/tunes/10003,70
Bubbling Wine,https://thesession.org/tunes/10024,70
40 Year,https://thesession.org/tunes/10038,70
"Cuckoo's Nest, The",https://thesession.org/tunes/11295,70
Valhalla,https://thesession.org/tunes/17221,70
Paddy Whack,https://thesession.org/tunes/317,69
"Charleston, The",https://thesession.org/tunes/555,69
Padraig O'Keeffe's,https://thesession.org/tunes/985,69
Lady Lane,https://thesession.org/tunes/1056,69
Molly From Longford,https://thesession.org/tunes/1622,69
Dandy Denny Cronin,https://thesession.org/tunes/2832,69
Fiery Nights,https://thesession.org/tunes/4036,69
Johnny Mickey's,https://thesession.org/tunes/4097,69
"Millstream, The",https://thesession.org/tunes/5558,69
"Old Pigeon On The Gate, The",https://thesession.org/tunes/5629,69
"Wild One, The",https://thesession.org/tunes/5891,69
Eileen O'Keeffe's,https://thesession.org/tunes/5989,69
"Squirrel Hunters, The",https://thesession.org/tunes/6919,69
"Kings Of Inishbofin, The",https://thesession.org/tunes/7422,69
She Hasn't The Thing She Thought She Had,https://thesession.org/tunes/7467,69
Dalaigh's,https://thesession.org/tunes/7531,69
A Nation Once Again,https://thesession.org/tunes/8124,69
Prelude,https://thesession.org/tunes/9036,69
"Game Of Love, The",https://thesession.org/tunes/9380,69
"Dregs Of Birch, The",https://thesession.org/tunes/10763,69
"Abbots Bromley Horn Dance, The",https://thesession.org/tunes/13325,69
"Blackest Crow, The",https://thesession.org/tunes/13844,69
Toward The Sun,https://thesession.org/tunes/14396,69
"Bluemont, The",https://thesession.org/tunes/14664,69
"Fox In The Thatch, The",https://thesession.org/tunes/15278,69
John Egan's,https://thesession.org/tunes/909,68
Brown Jug,https://thesession.org/tunes/1242,68
Callaghan's,https://thesession.org/tunes/1349,68
Tickle Her Leg With The Barley Straw,https://thesession.org/tunes/1839,68
Miss Girdle,https://thesession.org/tunes/2417,68
Rosemary Lane,https://thesession.org/tunes/2651,68
Lewis Proudlock's,https://thesession.org/tunes/2734,68
Tommy Gunn's,https://thesession.org/tunes/2753,68
Welcome To The Trossachs,https://thesession.org/tunes/2901,68
Djinovsko Horo,https://thesession.org/tunes/2983,68
"Osmosis, The",https://thesession.org/tunes/3031,68
"Moving Pint, The",https://thesession.org/tunes/3063,68
Rogha An Ghabha,https://thesession.org/tunes/3089,68
"Hangover P**, The",https://thesession.org/tunes/3151,68
Green Garters,https://thesession.org/tunes/3458,68
Johnny Spillane's Favourite,https://thesession.org/tunes/3594,68
"Twin's Delight, The",https://thesession.org/tunes/3634,68
Martin Ansboro's,https://thesession.org/tunes/3948,68
Dave Normaway MacDonald's Wedding,https://thesession.org/tunes/4418,68
Broadcove Bride,https://thesession.org/tunes/4713,68
Bourree,https://thesession.org/tunes/5233,68
Reel Around The Sun,https://thesession.org/tunes/5753,68
"Crooked Stovepipe, The",https://thesession.org/tunes/6061,68
"Sliabh Luachra, The",https://thesession.org/tunes/7045,68
"Merry Boys Of Greenland, The",https://thesession.org/tunes/7679,68
Man In A Brown Hat,https://thesession.org/tunes/7851,68
"Sweets Of May, The",https://thesession.org/tunes/8252,68
Jimmy Mo Mhíle Stór,https://thesession.org/tunes/8308,68
Siubhan Ni Dhuibir,https://thesession.org/tunes/9585,68
Arthur McBride,https://thesession.org/tunes/11939,68
"First Night In America, The",https://thesession.org/tunes/285,67
Hurry The Jug,https://thesession.org/tunes/893,67
Buckley's Fancy,https://thesession.org/tunes/969,67
