musical_work_id,sacred_or_secular,source_id,contribution_id,VIAF ID,genre_style_@id,genre_style,genre_type,genre_type_@id,url_to_file,contributor_role,contributor_role_@id,source_instantiation_portion,source_title,source_type,source_url,file_type,file_format,file_format_@id,musical_work_variant_titles,file_version,contributor_name,contributor_name_@id
60.0,False,62.0,92.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/238,COMPOSER,https://www.wikidata.org/wiki/Q36834,59.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Adieu mes amours '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
60.0,False,62.0,92.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/239,COMPOSER,https://www.wikidata.org/wiki/Q36834,59.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Adieu mes amours '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
60.0,False,62.0,92.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/240,COMPOSER,https://www.wikidata.org/wiki/Q36834,59.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Adieu mes amours '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
60.0,False,62.0,92.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/237,COMPOSER,https://www.wikidata.org/wiki/Q36834,59.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Adieu mes amours '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
61.0,False,63.0,93.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/242,COMPOSER,https://www.wikidata.org/wiki/Q36834,60.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""Forseullement l'atente que je meure ""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
61.0,False,63.0,93.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/243,COMPOSER,https://www.wikidata.org/wiki/Q36834,60.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""Forseullement l'atente que je meure ""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
61.0,False,63.0,93.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/244,COMPOSER,https://www.wikidata.org/wiki/Q36834,60.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""Forseullement l'atente que je meure ""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
61.0,False,63.0,93.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/241,COMPOSER,https://www.wikidata.org/wiki/Q36834,60.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""Forseullement l'atente que je meure ""]",,Anonymous ,https://www.wikidata.org/wiki/Q4233718
62.0,False,64.0,94.0,44566257.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/246,COMPOSER,https://www.wikidata.org/wiki/Q36834,61.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Forseullement l’atante que je meure '],,Matthaeus Pipelare,https://www.wikidata.org/wiki/Q289914
62.0,False,64.0,94.0,44566257.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/247,COMPOSER,https://www.wikidata.org/wiki/Q36834,61.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Forseullement l’atante que je meure '],,Matthaeus Pipelare,https://www.wikidata.org/wiki/Q289914
62.0,False,64.0,94.0,44566257.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/248,COMPOSER,https://www.wikidata.org/wiki/Q36834,61.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Forseullement l’atante que je meure '],,Matthaeus Pipelare,https://www.wikidata.org/wiki/Q289914
62.0,False,64.0,94.0,44566257.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/245,COMPOSER,https://www.wikidata.org/wiki/Q36834,61.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Forseullement l’atante que je meure '],,Matthaeus Pipelare,https://www.wikidata.org/wiki/Q289914
63.0,False,65.0,95.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/250,COMPOSER,https://www.wikidata.org/wiki/Q36834,62.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""L'autre ior je cavacioye ""]",,Loyset Compère,https://www.wikidata.org/wiki/Q975576
63.0,False,65.0,95.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/251,COMPOSER,https://www.wikidata.org/wiki/Q36834,62.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""L'autre ior je cavacioye ""]",,Loyset Compère,https://www.wikidata.org/wiki/Q975576
63.0,False,65.0,95.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/252,COMPOSER,https://www.wikidata.org/wiki/Q36834,62.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""L'autre ior je cavacioye ""]",,Loyset Compère,https://www.wikidata.org/wiki/Q975576
63.0,False,65.0,95.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/249,COMPOSER,https://www.wikidata.org/wiki/Q36834,62.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""L'autre ior je cavacioye ""]",,Loyset Compère,https://www.wikidata.org/wiki/Q975576
64.0,False,66.0,96.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/254,COMPOSER,https://www.wikidata.org/wiki/Q36834,63.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Gentil galans de fransa '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
64.0,False,66.0,96.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/255,COMPOSER,https://www.wikidata.org/wiki/Q36834,63.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Gentil galans de fransa '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
64.0,False,66.0,96.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/256,COMPOSER,https://www.wikidata.org/wiki/Q36834,63.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Gentil galans de fransa '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
64.0,False,66.0,96.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/253,COMPOSER,https://www.wikidata.org/wiki/Q36834,63.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Gentil galans de fransa '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
65.0,False,67.0,97.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/258,COMPOSER,https://www.wikidata.org/wiki/Q36834,64.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,"[""Je suis amie d'un forier ""]",,Loyset Compère,https://www.wikidata.org/wiki/Q975576
65.0,False,67.0,97.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/259,COMPOSER,https://www.wikidata.org/wiki/Q36834,64.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,"[""Je suis amie d'un forier ""]",,Loyset Compère,https://www.wikidata.org/wiki/Q975576
65.0,False,67.0,97.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/260,COMPOSER,https://www.wikidata.org/wiki/Q36834,64.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,"[""Je suis amie d'un forier ""]",,Loyset Compère,https://www.wikidata.org/wiki/Q975576
65.0,False,67.0,97.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/257,COMPOSER,https://www.wikidata.org/wiki/Q36834,64.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,"[""Je suis amie d'un forier ""]",,Loyset Compère,https://www.wikidata.org/wiki/Q975576
66.0,False,68.0,98.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/262,COMPOSER,https://www.wikidata.org/wiki/Q36834,65.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Alons fere nos barbes '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
66.0,False,68.0,98.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/263,COMPOSER,https://www.wikidata.org/wiki/Q36834,65.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Alons fere nos barbes '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
66.0,False,68.0,98.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/264,COMPOSER,https://www.wikidata.org/wiki/Q36834,65.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Alons fere nos barbes '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
66.0,False,68.0,98.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/261,COMPOSER,https://www.wikidata.org/wiki/Q36834,65.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Alons fere nos barbes '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
67.0,False,69.0,99.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/266,COMPOSER,https://www.wikidata.org/wiki/Q36834,66.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Voles ouir une sanson de chyons '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
67.0,False,69.0,99.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/267,COMPOSER,https://www.wikidata.org/wiki/Q36834,66.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Voles ouir une sanson de chyons '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
67.0,False,69.0,99.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/268,COMPOSER,https://www.wikidata.org/wiki/Q36834,66.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Voles ouir une sanson de chyons '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
67.0,False,69.0,99.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/265,COMPOSER,https://www.wikidata.org/wiki/Q36834,66.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Voles ouir une sanson de chyons '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
68.0,False,70.0,100.0,100226284.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/270,COMPOSER,https://www.wikidata.org/wiki/Q36834,67.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Plus nullez regretez '],,des Prez Josquin,https://www.wikidata.org/wiki/Q143100
68.0,False,70.0,100.0,100226284.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/271,COMPOSER,https://www.wikidata.org/wiki/Q36834,67.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Plus nullez regretez '],,des Prez Josquin,https://www.wikidata.org/wiki/Q143100
68.0,False,70.0,100.0,100226284.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/272,COMPOSER,https://www.wikidata.org/wiki/Q36834,67.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Plus nullez regretez '],,des Prez Josquin,https://www.wikidata.org/wiki/Q143100
68.0,False,70.0,100.0,100226284.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/269,COMPOSER,https://www.wikidata.org/wiki/Q36834,67.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Plus nullez regretez '],,des Prez Josquin,https://www.wikidata.org/wiki/Q143100
68.0,False,70.0,101.0,97996712.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/270,AUTHOR,https://www.wikidata.org/wiki/Q482980,67.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Plus nullez regretez '],,Jean Lemaire de Belges,https://www.wikidata.org/wiki/Q1386187
68.0,False,70.0,101.0,97996712.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/271,AUTHOR,https://www.wikidata.org/wiki/Q482980,67.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Plus nullez regretez '],,Jean Lemaire de Belges,https://www.wikidata.org/wiki/Q1386187
68.0,False,70.0,101.0,97996712.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/272,AUTHOR,https://www.wikidata.org/wiki/Q482980,67.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Plus nullez regretez '],,Jean Lemaire de Belges,https://www.wikidata.org/wiki/Q1386187
68.0,False,70.0,101.0,97996712.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/269,AUTHOR,https://www.wikidata.org/wiki/Q482980,67.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Plus nullez regretez '],,Jean Lemaire de Belges,https://www.wikidata.org/wiki/Q1386187
69.0,False,71.0,102.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/274,COMPOSER,https://www.wikidata.org/wiki/Q36834,68.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Ille etet ung bon homme '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
69.0,False,71.0,102.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/275,COMPOSER,https://www.wikidata.org/wiki/Q36834,68.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Ille etet ung bon homme '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
69.0,False,71.0,102.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/276,COMPOSER,https://www.wikidata.org/wiki/Q36834,68.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Ille etet ung bon homme '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
69.0,False,71.0,102.0,,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/273,COMPOSER,https://www.wikidata.org/wiki/Q36834,68.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Ille etet ung bon homme '],,Anonymous ,https://www.wikidata.org/wiki/Q4233718
70.0,False,72.0,103.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/278,COMPOSER,https://www.wikidata.org/wiki/Q36834,69.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Une playsant fìlette '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
70.0,False,72.0,103.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/279,COMPOSER,https://www.wikidata.org/wiki/Q36834,69.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Une playsant fìlette '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
70.0,False,72.0,103.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/280,COMPOSER,https://www.wikidata.org/wiki/Q36834,69.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Une playsant fìlette '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
70.0,False,72.0,103.0,14957872.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Chanson,https://www.wikidata.org/wiki/Q1062328,https://db.simssa.ca/files/277,COMPOSER,https://www.wikidata.org/wiki/Q36834,69.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Une playsant fìlette '],,Loyset Compère,https://www.wikidata.org/wiki/Q975576
71.0,,73.0,104.0,45811079.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/282,COMPOSER,https://www.wikidata.org/wiki/Q36834,70.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['ludica me Deus '],,Andreas De Silva,https://www.wikidata.org/wiki/Q4755693
71.0,,73.0,104.0,45811079.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/283,COMPOSER,https://www.wikidata.org/wiki/Q36834,70.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['ludica me Deus '],,Andreas De Silva,https://www.wikidata.org/wiki/Q4755693
71.0,,73.0,104.0,45811079.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/284,COMPOSER,https://www.wikidata.org/wiki/Q36834,70.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['ludica me Deus '],,Andreas De Silva,https://www.wikidata.org/wiki/Q4755693
71.0,,73.0,104.0,45811079.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/281,COMPOSER,https://www.wikidata.org/wiki/Q36834,70.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['ludica me Deus '],,Andreas De Silva,https://www.wikidata.org/wiki/Q4755693
72.0,True,74.0,105.0,34643473.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/286,COMPOSER,https://www.wikidata.org/wiki/Q36834,71.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Prophetarum maxime '],,Heinrich Isaac,https://www.wikidata.org/wiki/Q316668
72.0,True,74.0,105.0,34643473.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/287,COMPOSER,https://www.wikidata.org/wiki/Q36834,71.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Prophetarum maxime '],,Heinrich Isaac,https://www.wikidata.org/wiki/Q316668
72.0,True,74.0,105.0,34643473.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/288,COMPOSER,https://www.wikidata.org/wiki/Q36834,71.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,https://www.wikidata.org/wiki/Q27967347,['Prophetarum maxime '],,Heinrich Isaac,https://www.wikidata.org/wiki/Q316668
72.0,True,74.0,105.0,34643473.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/285,COMPOSER,https://www.wikidata.org/wiki/Q36834,71.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,https://www.wikidata.org/wiki/Q2115,['Prophetarum maxime '],,Heinrich Isaac,https://www.wikidata.org/wiki/Q316668
73.0,True,75.0,106.0,100226284.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/290,COMPOSER,https://www.wikidata.org/wiki/Q36834,72.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,https://www.wikidata.org/wiki/Q10610388,['Paratum cor meum Deus '],,des Prez Josquin,https://www.wikidata.org/wiki/Q143100
73.0,True,75.0,106.0,100226284.0,https://www.wikidata.org/wiki/Q4692,Renaissance,Motet,https://www.wikidata.org/wiki/Q188285,https://db.simssa.ca/files/291,COMPOSER,https://www.wikidata.org/wiki/Q36834,72.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,https://www.wikidata.org/wiki/Q42332,['Paratum cor meum Deus '],,des Prez Josquin,https://www.wikidata.org/wiki/Q143100
